case_id,amount,payment_method,failure_type,checkout_intent_score,customer_tenure_days,previous_transactions,previous_failures,previous_recoveries,days_since_failure,retry_count,messages_sent,opted_out,historical_success_rate,prior_recovery_rate,high_value,customer_history_strength,recovered
RC0000195,841.36,upi,authentication_failure,0.5711,364,17,4,6,14,3,3,0,0.7698301742434944,0.712823467448154,0,0.778326556204762,0
RC0000196,3109.97,wallet,temporary_bank_error,0.6166,1183,9,2,5,5,0,2,0,0.7754751055987518,0.8298771520760652,0,0.6200458888731157,1
RC0000197,1287.08,card,insufficient_funds,0.7263,774,8,0,1,10,3,3,0,0.7912101286947315,0.7789149085825351,0,0.5916741449658187,1
RC0000198,1792.18,wallet,authentication_failure,0.8463,585,12,2,1,10,3,0,0,0.8260629930835647,0.6210862463510545,0,0.6906959960353908,0
RC0000199,1566.53,upi,insufficient_funds,0.5415,414,11,2,1,10,1,0,0,0.7324678430914594,0.5827303648601487,0,0.669141894960796,1
RC0000200,2398.22,upi,expired_instrument,0.3385,870,12,2,5,2,1,2,0,1.0,0.8112693478357501,0,0.6906959960353908,1
RC0000201,5954.49,card,insufficient_funds,0.7389,534,7,0,2,11,3,3,0,0.9536024994417145,0.4299172088552823,0,0.55995723371683,0
RC0000202,1944.07,card,temporary_bank_error,0.6527,1288,11,1,2,8,1,0,0,0.8092693098179473,0.2683909574774889,0,0.669141894960796,0
RC0000203,3111.59,wallet,expired_instrument,0.6156,1497,12,0,2,3,1,0,0,1.0,0.6405916794584716,0,0.6906959960353908,0
RC0000204,315.1,upi,temporary_bank_error,0.7491,416,9,2,1,11,2,0,0,0.6091404073979342,0.25749848156822736,0,0.6200458888731157,1
RC0000205,1726.98,card,insufficient_funds,0.7241,285,7,1,1,9,1,2,0,1.0,0.3279802375814913,0,0.55995723371683,0
RC0000206,879.01,card,timeout,0.4043,800,11,1,1,8,3,0,0,0.9231081717119121,0.7328678226939281,0,0.669141894960796,1
RC0000207,638.77,card,temporary_bank_error,0.8913,314,8,3,2,3,2,1,0,0.6114033812533733,0.4987971210507408,0,0.5916741449658187,0
RC0000208,853.3,wallet,unknown,0.7235,1018,9,0,3,5,3,1,1,1.0,0.8053819793575728,0,0.6200458888731157,0
RC0000209,1354.97,netbanking,unknown,0.9432,1003,10,1,6,1,2,1,0,0.9095680015309873,0.8735801406477108,0,0.6457112531348923,1
RC0000210,3920.83,card,unknown,0.4026,188,7,2,3,2,0,1,0,0.4573143662162544,0.5644658558113446,0,0.55995723371683,0
RC0000211,582.95,upi,unknown,0.8921,1306,6,0,0,5,0,3,1,0.8404930325150238,1.0,0,0.5239995654055677,1
RC0000212,1847.48,upi,authentication_failure,0.471,1158,7,2,4,2,3,0,0,0.8862713139702566,0.6077886922569462,0,0.55995723371683,1
RC0000213,1192.73,card,timeout,0.7622,879,14,3,2,4,3,1,0,0.7379622390059942,0.3309544911713694,0,0.7292305501170816,0
RC0000214,1362.42,upi,authentication_failure,0.6656,272,6,0,3,5,2,3,0,0.9669112681855102,1.0,0,0.5239995654055677,1
RC0000215,4221.25,card,timeout,0.36,226,5,1,0,0,0,1,0,0.7025110391413969,0.0,0,0.4824894837218527,1
RC0000216,2843.92,wallet,authentication_failure,0.484,902,9,0,2,1,1,2,0,1.0,0.6422373860945467,0,0.6200458888731157,1
RC0000217,5610.14,card,timeout,0.5295,685,13,4,3,3,2,1,0,0.5560070368609057,0.5297248406317718,0,0.7106519766445112,0
RC0000218,1578.47,card,authentication_failure,0.9265,783,10,1,0,9,3,0,0,0.7299826680083936,0.5944050351003426,0,0.6457112531348923,0
RC0000219,996.24,card,timeout,0.7129,615,6,4,2,8,0,0,0,0.4148627662052898,0.43434951935558974,0,0.5239995654055677,0
RC0000220,1488.11,card,expired_instrument,0.8086,1183,15,0,1,0,2,3,0,0.9470258061747173,0.8161359862459798,0,0.7466096449557734,1
RC0000221,2212.03,card,temporary_bank_error,0.5633,63,6,0,2,6,0,0,0,1.0,1.0,0,0.5239995654055677,1
RC0000222,2091.48,netbanking,timeout,0.7691,388,6,1,3,2,1,0,0,0.9300941324817155,0.750724584300897,0,0.5239995654055677,0
RC0000223,716.09,upi,temporary_bank_error,0.9297,265,6,1,0,6,3,3,0,0.839484028111693,0.3269571269536769,0,0.5239995654055677,0
RC0000224,1943.91,card,unknown,0.8495,1212,9,2,2,9,2,1,0,0.6967244031363189,0.49956793006664285,0,0.6200458888731157,0
RC0000225,2185.36,upi,temporary_bank_error,0.5489,954,5,1,3,13,0,1,0,0.5518318795067401,0.4940251832523578,0,0.4824894837218527,0
RC0000226,15296.74,netbanking,insufficient_funds,0.5937,1197,9,1,3,1,0,1,0,0.7786585907578105,0.6417242074617223,1,0.6200458888731157,1
RC0000227,8873.81,card,timeout,0.8135,1450,5,1,3,7,0,2,0,0.691410493302615,0.8467870087544382,0,0.4824894837218527,1
RC0000228,871.56,upi,insufficient_funds,0.8981,1098,14,1,3,13,3,2,0,0.9969567839089238,0.7638743113486602,0,0.7292305501170816,0
RC0000229,1409.89,upi,expired_instrument,0.5209,416,9,2,7,9,1,3,0,0.7748643930010181,0.5524051410882524,0,0.6200458888731157,0
RC0000230,518.85,upi,timeout,0.7085,315,16,0,2,0,0,2,0,0.9722019469224568,0.815074818349988,0,0.7629347951689582,1
RC0000231,1089.46,upi,timeout,0.7118,1421,8,1,1,8,0,2,0,0.952889417487588,0.9008052354854137,0,0.5916741449658187,1
RC0000232,2353.85,upi,insufficient_funds,0.8269,988,6,1,2,5,0,2,1,0.9186611099775411,0.9085765790699568,0,0.5239995654055677,0
RC0000233,5016.65,upi,expired_instrument,0.8529,37,14,2,4,7,0,1,0,0.7830535192411128,0.7140199109014715,0,0.7292305501170816,0
RC0000234,968.57,card,unknown,0.3534,202,6,1,0,13,3,1,1,1.0,0.6324752110235368,0,0.5239995654055677,0
RC0000235,1032.27,upi,expired_instrument,0.536,531,11,1,2,10,3,0,0,0.9606154700517874,1.0,0,0.669141894960796,1
RC0000236,290.13,upi,expired_instrument,0.7866,1167,8,0,1,14,1,1,0,0.9653305722650745,1.0,0,0.5916741449658187,0
RC0000237,1567.56,netbanking,temporary_bank_error,0.5243,1406,13,0,1,6,0,1,0,1.0,1.0,0,0.7106519766445112,1
RC0000238,729.6,netbanking,authentication_failure,0.4892,1279,8,0,3,6,0,3,0,0.8018199441255477,1.0,0,0.5916741449658187,0
RC0000239,1147.7,netbanking,authentication_failure,0.5793,1028,14,2,1,14,0,1,0,0.7453379659181076,0.556291531905121,0,0.7292305501170816,1
RC0000240,854.24,upi,temporary_bank_error,0.5744,285,7,1,2,9,1,0,0,0.903387133496775,0.20373472072672869,0,0.55995723371683,1
RC0000241,1661.4,upi,temporary_bank_error,0.5775,462,7,1,2,3,0,0,0,0.9318097839784782,0.7806021395772502,0,0.55995723371683,1
RC0000242,404.02,upi,timeout,0.9188,1394,9,0,4,14,1,2,0,1.0,0.8441246628847959,0,0.6200458888731157,1
RC0000243,517.26,upi,authentication_failure,0.5792,1100,5,0,1,6,1,2,0,1.0,0.8829484664092763,0,0.4824894837218527,0
RC0000244,10997.27,card,timeout,0.2884,737,4,2,0,10,2,2,0,0.581628672370085,0.0,1,0.43339347763417224,0
RC0000245,602.59,card,timeout,0.681,1010,11,1,3,3,1,0,0,0.9635520401366144,0.887575789264579,0,0.669141894960796,1
RC0000246,708.59,upi,temporary_bank_error,0.6322,1009,7,1,2,1,0,3,0,0.7474426318311143,0.6626405796164989,0,0.55995723371683,0
RC0000247,8577.68,card,insufficient_funds,0.6056,929,9,1,0,12,2,0,0,1.0,0.0,0,0.6200458888731157,0
RC0000248,21265.66,upi,unknown,0.7576,290,9,2,2,3,1,3,0,0.8458381635026921,0.5200886210462478,1,0.6200458888731157,0
RC0000249,664.95,card,insufficient_funds,0.4468,1131,5,1,3,8,1,0,0,0.9615920133177616,0.9681613466796403,0,0.4824894837218527,0
RC0000250,1316.23,upi,temporary_bank_error,0.7204,211,10,2,3,12,1,3,0,0.9511221267301,0.4135726770599657,0,0.6457112531348923,1
RC0000251,2406.34,upi,timeout,0.6187,571,9,0,0,3,3,1,0,1.0,0.3684793064961086,0,0.6200458888731157,1
RC0000252,7823.87,netbanking,insufficient_funds,0.3456,60,18,2,1,1,1,2,0,0.7860389054784735,0.6400828982550693,0,0.7928859131524942,0
RC0000253,777.99,card,unknown,0.8188,149,8,2,3,8,2,0,0,0.7288008332126378,0.7454492583106752,0,0.5916741449658187,1
RC0000254,1461.26,upi,timeout,0.6111,1247,10,0,2,9,1,2,0,0.9301504055236546,0.20060065825056583,0,0.6457112531348923,0
RC0000255,3485.19,upi,insufficient_funds,0.3186,751,15,1,2,1,2,0,0,0.8512489688229387,0.7270628848464707,0,0.7466096449557734,0
RC0000256,2604.75,upi,insufficient_funds,0.6567,1357,15,2,2,2,2,2,0,0.8664602946925793,0.5880264477706063,0,0.7466096449557734,0
RC0000257,1307.42,upi,temporary_bank_error,0.6856,805,12,0,6,10,2,3,0,1.0,1.0,0,0.6906959960353908,1
RC0000258,1606.47,upi,unknown,0.7525,1304,7,1,0,7,1,2,0,0.7493985013483273,0.0,0,0.55995723371683,0
RC0000259,559.41,upi,unknown,0.6295,557,15,0,0,3,2,0,0,1.0,0.9417823626486739,0,0.7466096449557734,1
RC0000260,1470.11,wallet,timeout,0.5674,1349,7,2,2,2,1,0,0,0.7428445665776456,0.2622790190704771,0,0.55995723371683,0
RC0000261,1435.28,wallet,expired_instrument,0.3677,558,8,1,2,3,3,1,0,1.0,0.5936684728430485,0,0.5916741449658187,0
RC0000262,2192.69,upi,temporary_bank_error,0.9335,479,11,1,0,10,3,2,0,0.9217434936123216,0.0,0,0.669141894960796,0
RC0000263,1122.72,card,timeout,0.5305,1348,10,2,3,5,2,0,0,0.7367135993855396,0.4120132026465867,0,0.6457112531348923,0
RC0000264,2687.45,card,expired_instrument,0.8186,405,14,2,2,11,0,3,0,0.781467576390018,0.43004628804834266,0,0.7292305501170816,0
RC0000265,4257.13,upi,temporary_bank_error,0.6902,227,8,2,2,3,3,2,0,0.6788087266131259,0.592183181890581,0,0.5916741449658187,1
RC0000266,2054.23,netbanking,unknown,0.8756,206,12,0,0,5,2,2,0,1.0,0.0,0,0.6906959960353908,0
RC0000267,2427.3,upi,unknown,0.6677,1434,5,2,3,9,3,3,0,0.8318519636227789,0.3826254831239158,0,0.4824894837218527,0
RC0000268,1883.19,upi,temporary_bank_error,0.4544,491,11,0,0,3,1,0,0,0.9500771819464923,0.0,0,0.669141894960796,1
RC0000269,1800.13,upi,authentication_failure,0.7314,553,9,2,0,5,0,1,0,0.6677733085534879,0.0,0,0.6200458888731157,0
RC0000270,974.79,upi,temporary_bank_error,0.8578,1456,10,3,0,5,1,1,0,0.6177185840361837,0.0,0,0.6457112531348923,1
RC0000271,2355.63,card,insufficient_funds,0.7808,743,12,1,4,8,3,0,0,0.8565096535434821,0.6758559055577749,0,0.6906959960353908,1
RC0000272,1657.14,wallet,unknown,0.748,1422,13,2,1,9,0,1,0,0.7675935937369266,0.0,0,0.7106519766445112,0
RC0000273,10665.13,upi,authentication_failure,0.7956,1485,9,0,3,3,1,3,0,0.9455201621635406,0.854861277236834,1,0.6200458888731157,1
RC0000274,6856.1,upi,unknown,0.7159,1257,8,0,1,2,3,2,0,1.0,0.9615678847777711,0,0.5916741449658187,0
RC0000275,2498.66,upi,expired_instrument,0.6799,624,14,0,4,4,3,3,0,1.0,0.8565376363031219,0,0.7292305501170816,0
RC0000276,941.0,card,insufficient_funds,0.6873,1012,10,2,1,6,1,0,0,0.7347343643228605,0.0,0,0.6457112531348923,1
RC0000277,699.24,upi,insufficient_funds,0.7716,1010,11,2,4,13,2,3,0,0.8674338847046766,0.6553534524245714,0,0.669141894960796,0
RC0000278,4954.31,upi,authentication_failure,0.8749,1026,14,1,1,0,2,0,0,0.9203540106850604,0.18431387414714556,0,0.7292305501170816,0
RC0000279,2250.43,netbanking,unknown,0.7045,202,7,1,2,7,3,3,0,0.6915391619888315,0.6910451156593282,0,0.55995723371683,0
RC0000280,2707.18,card,timeout,0.4521,831,10,0,1,3,2,1,0,1.0,0.6970284575068242,0,0.6457112531348923,0
RC0000281,408.56,netbanking,timeout,0.927,420,6,2,4,14,0,3,0,0.45331752922465895,0.7783989928497839,0,0.5239995654055677,1
RC0000282,3959.47,card,authentication_failure,0.4229,1329,8,1,0,4,1,3,1,0.8781678526716887,0.7652810320721019,0,0.5916741449658187,0
RC0000283,2648.63,upi,temporary_bank_error,0.5298,607,9,0,3,9,2,0,0,1.0,1.0,0,0.6200458888731157,1
RC0000284,700.42,card,timeout,0.621,997,7,2,2,10,3,1,0,0.7881307255341891,0.34442362462452464,0,0.55995723371683,0
RC0000285,1205.62,card,unknown,0.711,1475,10,1,1,11,0,1,0,0.7103402264652959,0.21959793533694283,0,0.6457112531348923,0
RC0000286,2252.29,upi,authentication_failure,0.595,788,9,1,4,1,3,3,0,0.8567013835988725,0.6907645721889782,0,0.6200458888731157,0
RC0000287,1882.09,upi,temporary_bank_error,0.8252,1011,9,0,2,10,0,2,0,0.9640222930947159,0.6045137922090076,0,0.6200458888731157,1
RC0000288,1404.16,netbanking,authentication_failure,0.7616,458,8,1,3,4,2,3,0,0.7908444580274169,1.0,0,0.5916741449658187,0
RC0000289,1648.43,wallet,timeout,0.8231,65,13,0,1,9,3,2,0,0.9813964196964486,1.0,0,0.7106519766445112,1
RC0000290,1452.96,card,authentication_failure,0.6722,58,10,0,2,8,2,2,0,0.9499016962996663,1.0,0,0.6457112531348923,0
RC0000291,2049.23,card,temporary_bank_error,0.7576,147,8,1,5,13,3,0,0,0.8719842075546467,0.8434301005632366,0,0.5916741449658187,1
RC0000292,6287.45,card,timeout,0.7507,844,11,3,0,13,1,1,0,0.8052936051009663,0.0,0,0.669141894960796,0
RC0000293,203.14,wallet,insufficient_funds,0.5699,785,11,1,1,11,0,0,0,0.8822618885411948,1.0,0,0.669141894960796,0
RC0000294,1471.77,upi,timeout,0.5731,189,11,4,1,13,3,0,0,0.625454737609203,0.2850873331389893,0,0.669141894960796,0
RC0000295,2091.38,card,insufficient_funds,0.8303,1473,12,0,2,3,2,1,0,1.0,0.2398282621267498,0,0.6906959960353908,1
RC0000296,2314.93,card,authentication_failure,0.4758,966,10,3,2,6,0,3,0,0.7071153002398951,0.28391743765321525,0,0.6457112531348923,0
RC0000297,1312.14,upi,timeout,0.8521,1351,11,1,4,10,2,0,0,0.9575055437621169,0.7283116873212123,0,0.669141894960796,1
RC0000298,404.37,wallet,expired_instrument,0.4095,377,5,2,3,10,2,3,0,0.6743828516371522,0.47319786590127944,0,0.4824894837218527,0
RC0000299,2378.77,card,insufficient_funds,0.9119,736,7,0,3,0,3,1,0,0.9753221678126395,0.7208955829118087,0,0.55995723371683,1
RC0000300,7814.92,upi,unknown,0.806,643,6,3,1,11,2,3,0,0.5629819316487611,0.27696677637707184,0,0.5239995654055677,0
RC0000301,488.71,upi,expired_instrument,0.6093,390,8,1,2,7,0,0,0,0.769852351984244,0.7264361546590957,0,0.5916741449658187,1
RC0000302,3751.07,card,temporary_bank_error,0.7923,918,8,0,4,11,0,0,0,1.0,0.7948602736248532,0,0.5916741449658187,1
RC0000303,1361.44,netbanking,expired_instrument,0.763,702,10,3,2,10,2,3,0,0.6862925846753326,0.4190337492294146,0,0.6457112531348923,0
RC0000304,1708.58,netbanking,authentication_failure,0.3267,1380,9,1,3,1,0,3,0,0.7508381723040917,0.6439359835343541,0,0.6200458888731157,0
RC0000305,735.52,wallet,unknown,0.632,229,6,3,1,7,3,2,0,0.5105606875873138,0.33219908234501966,0,0.5239995654055677,0
RC0000306,1354.59,upi,authentication_failure,0.2491,1088,6,0,3,3,0,1,0,0.920040947458264,0.6870607667927033,0,0.5239995654055677,1
RC0000307,5434.81,netbanking,authentication_failure,0.8521,966,6,0,2,9,2,0,0,1.0,0.32041996004882245,0,0.5239995654055677,0
RC0000308,2953.66,card,temporary_bank_error,0.8902,673,9,0,1,7,1,0,0,0.8293523514377481,0.6282052290702425,0,0.6200458888731157,1
RC0000309,7847.94,card,timeout,0.8674,109,17,1,2,12,3,3,0,0.9097397413072549,0.7628371832928357,0,0.778326556204762,1
RC0000310,4896.82,upi,unknown,0.7336,637,8,0,1,9,1,3,0,0.9972350483100262,0.5280500258158913,0,0.5916741449658187,0
RC0000311,2614.34,card,timeout,0.5872,1366,11,2,2,0,3,2,0,0.7524002599816607,0.3397584321894701,0,0.669141894960796,0
RC0000312,7925.86,card,temporary_bank_error,0.5752,488,8,2,1,11,1,3,0,0.917437703123614,0.6482362995093021,0,0.5916741449658187,0
RC0000313,2614.13,upi,timeout,0.805,311,18,3,0,2,0,3,0,0.7802718407712371,0.2461254786622501,0,0.7928859131524942,0
RC0000314,3638.52,card,timeout,0.8378,1464,4,1,0,6,3,3,0,1.0,0.0,0,0.43339347763417224,0
RC0000315,1398.92,card,unknown,0.3334,1209,6,2,1,0,3,3,0,0.6092592948700056,0.8886431401095048,0,0.5239995654055677,0
RC0000316,1904.75,card,expired_instrument,0.9195,1164,4,1,3,11,0,1,0,0.8693342895743635,0.7592647973322945,0,0.43339347763417224,1
RC0000317,994.99,netbanking,temporary_bank_error,0.7098,71,8,0,1,6,1,1,0,0.9751714941285803,1.0,0,0.5916741449658187,1
RC0000318,4174.24,netbanking,timeout,0.3249,900,14,1,3,10,1,2,0,0.9136772266832219,0.7134091408954654,0,0.7292305501170816,1
RC0000319,661.15,netbanking,temporary_bank_error,0.2515,1133,10,2,6,6,1,2,0,0.8543024487997342,0.7293690741055255,0,0.6457112531348923,1
RC0000320,3500.08,netbanking,expired_instrument,0.9339,1049,9,2,7,8,0,0,0,0.7555120796813032,0.726622598431137,0,0.6200458888731157,1
RC0000321,1530.71,card,timeout,0.8707,1320,6,3,1,0,1,2,0,0.5105674361689082,0.4138444815978438,0,0.5239995654055677,0
RC0000322,4871.23,wallet,timeout,0.2644,430,6,0,4,7,0,0,1,1.0,0.8863302696508262,0,0.5239995654055677,0
RC0000323,3407.66,upi,insufficient_funds,0.4399,979,10,2,1,14,1,2,0,0.8131070605017727,0.47010778655391,0,0.6457112531348923,0
RC0000324,8459.89,wallet,insufficient_funds,0.9664,593,6,0,2,2,0,2,0,1.0,1.0,0,0.5239995654055677,1
RC0000325,3349.95,upi,insufficient_funds,0.794,4,7,0,2,3,3,1,0,0.8444377745029291,1.0,0,0.55995723371683,0
RC0000326,473.1,upi,unknown,0.6261,34,9,0,4,14,0,1,0,1.0,0.9424171000110969,0,0.6200458888731157,0
RC0000327,1700.42,netbanking,authentication_failure,0.9267,337,8,2,0,9,2,1,0,0.7672934198544595,0.8728724768925418,0,0.5916741449658187,1
RC0000328,664.7,netbanking,unknown,0.4943,183,7,1,4,10,0,3,0,0.7853584955408847,0.4690283150879037,0,0.55995723371683,1
RC0000329,1158.64,upi,insufficient_funds,0.8716,442,7,3,3,9,2,1,0,0.6647696903815047,0.6088458885764346,0,0.55995723371683,0
RC0000330,6503.44,upi,unknown,0.5091,383,5,0,0,7,2,2,0,1.0,0.0,0,0.4824894837218527,0
RC0000331,3094.7,upi,authentication_failure,0.7301,442,6,0,3,10,0,2,0,0.9979792708007085,1.0,0,0.5239995654055677,0
RC0000332,993.72,upi,temporary_bank_error,0.8002,445,9,3,1,2,1,1,0,0.5897577760872827,0.22680483458166656,0,0.6200458888731157,1
RC0000333,760.43,upi,timeout,0.4009,778,9,1,2,13,2,3,0,0.8457255205774818,1.0,0,0.6200458888731157,0
RC0000334,1850.86,upi,insufficient_funds,0.8063,789,13,0,0,2,0,2,0,1.0,0.5448946025444795,0,0.7106519766445112,1
RC0000335,640.0,upi,expired_instrument,0.8231,60,7,2,2,10,2,3,0,0.8485582127248824,0.7785482772488304,0,0.55995723371683,1
RC0000336,1017.47,upi,temporary_bank_error,0.919,890,7,4,0,0,1,2,0,0.41704924976232105,0.046723006812731005,0,0.55995723371683,0
RC0000337,2346.66,netbanking,timeout,0.8525,1112,11,2,6,8,3,0,0,0.8247923573353415,0.730735203814613,0,0.669141894960796,1
RC0000338,4805.7,netbanking,expired_instrument,0.7352,648,7,2,3,1,2,3,0,0.8632066829159929,0.5370697831338334,0,0.55995723371683,0
RC0000339,3019.93,upi,insufficient_funds,0.5089,1402,8,0,2,8,3,0,0,1.0,0.8569255527045444,0,0.5916741449658187,0
RC0000340,256.71,wallet,timeout,0.8875,754,6,3,1,12,2,1,0,0.7365195654660517,0.19961622688386255,0,0.5239995654055677,0
RC0000341,2331.47,upi,insufficient_funds,0.5332,1147,10,2,3,5,1,3,0,1.0,0.66037161082402,0,0.6457112531348923,0
RC0000342,1913.66,upi,expired_instrument,0.6104,1105,14,3,1,0,1,3,0,0.7337896597411586,0.37856273353501724,0,0.7292305501170816,0
RC0000343,2558.94,card,insufficient_funds,0.4207,185,8,2,2,11,3,1,0,0.8172351500672937,0.42537095834390837,0,0.5916741449658187,0
RC0000344,7110.45,netbanking,temporary_bank_error,0.5568,951,13,1,2,0,2,3,0,1.0,0.7433390872160688,0,0.7106519766445112,1
RC0000345,311.62,netbanking,unknown,0.6331,378,9,0,2,10,1,3,0,0.9859710455923416,0.9496274043561964,0,0.6200458888731157,0
RC0000346,1089.1,card,authentication_failure,0.8192,1132,7,2,1,0,0,3,0,0.9023558057522748,0.4422024168075545,0,0.55995723371683,1
RC0000347,2974.44,upi,authentication_failure,0.7194,292,3,0,3,5,3,0,0,0.7251908020254435,0.6113569950590906,0,0.3733048224778867,1
RC0000348,469.27,netbanking,unknown,0.6372,205,13,4,8,4,2,2,0,0.6505173361128782,0.6778683206125762,0,0.7106519766445112,0
RC0000349,6311.31,upi,timeout,0.8532,1176,8,0,4,4,3,2,0,1.0,1.0,0,0.5916741449658187,0
RC0000350,2461.79,upi,insufficient_funds,0.8806,558,10,3,3,14,2,3,0,0.5683926541426315,0.7880642181716598,0,0.6457112531348923,0
RC0000351,3696.49,card,unknown,0.7849,1326,6,0,6,14,0,0,0,1.0,1.0,0,0.5239995654055677,0
RC0000352,1107.92,upi,timeout,0.8129,1282,14,0,1,6,2,3,0,1.0,0.9890686208613565,0,0.7292305501170816,1
RC0000353,3594.79,wallet,unknown,0.3364,1052,8,3,2,0,1,1,0,0.46621349465891027,0.3023879464740081,0,0.5916741449658187,0
RC0000354,4463.74,card,temporary_bank_error,0.7371,727,9,1,1,13,1,3,0,0.7950495962433869,1.0,0,0.6200458888731157,1
RC0000355,2194.01,upi,expired_instrument,0.9712,629,9,0,2,4,2,0,0,1.0,1.0,0,0.6200458888731157,1
RC0000356,2196.86,wallet,insufficient_funds,0.6645,267,9,2,6,10,2,3,0,0.8677070117139958,0.7499907341024873,0,0.6200458888731157,0
RC0000357,2265.01,upi,authentication_failure,0.8547,840,12,0,1,13,1,2,0,1.0,1.0,0,0.6906959960353908,1
RC0000358,864.11,upi,temporary_bank_error,0.7032,676,5,1,1,1,0,1,0,0.9589748326369391,0.7558314937782834,0,0.4824894837218527,1
RC0000359,1587.86,upi,expired_instrument,0.8779,470,5,2,3,3,0,0,0,0.5194157966387636,0.5127835675684753,0,0.4824894837218527,1
RC0000360,1581.13,netbanking,insufficient_funds,0.7482,852,9,2,1,4,3,2,0,0.6655685487104608,0.0,0,0.6200458888731157,0
RC0000361,2493.46,card,temporary_bank_error,0.8131,986,7,2,5,2,0,0,0,0.710749385497737,0.6838184661724763,0,0.55995723371683,0
RC0000362,4210.74,netbanking,temporary_bank_error,0.455,260,11,0,1,13,2,2,0,0.9678712376528874,1.0,0,0.669141894960796,0
RC0000363,732.0,upi,expired_instrument,0.9313,499,5,1,4,8,3,0,0,0.6441087409488537,0.8354524886390085,0,0.4824894837218527,0
RC0000364,1618.55,card,timeout,0.7473,731,7,1,0,3,2,1,0,0.9449257052123752,0.266022874675801,0,0.55995723371683,0
RC0000365,6340.92,card,insufficient_funds,0.9213,538,9,1,6,0,3,2,0,0.6533820697297084,0.6408983360260657,0,0.6200458888731157,0
RC0000366,956.7,wallet,insufficient_funds,0.7496,611,10,1,1,9,2,3,0,0.8292260499461515,1.0,0,0.6457112531348923,0
RC0000367,894.83,card,authentication_failure,0.5516,604,4,1,2,6,3,1,0,1.0,1.0,0,0.43339347763417224,1
RC0000368,2137.74,upi,temporary_bank_error,0.7998,1129,3,0,1,4,1,2,0,1.0,0.3629728810583449,0,0.3733048224778867,0
RC0000369,3689.59,upi,timeout,0.7914,800,7,0,2,14,3,0,1,0.8687693798327579,0.9256851400725612,0,0.55995723371683,0
RC0000370,1817.57,upi,authentication_failure,0.5034,596,6,1,2,12,0,3,0,0.9468704653603913,1.0,0,0.5239995654055677,0
RC0000371,5570.05,upi,unknown,0.671,685,8,0,5,7,3,3,0,1.0,1.0,0,0.5916741449658187,0
RC0000372,3728.71,upi,timeout,0.7451,469,12,1,1,8,3,3,0,0.8931696992665726,0.3569442941109515,0,0.6906959960353908,1
RC0000373,3681.55,card,authentication_failure,0.8925,431,6,0,2,3,3,1,0,0.9034278046147147,1.0,0,0.5239995654055677,1
